rho,cnv_chr,cnv_gene,ge_chr,ge_gene
0.291208,16,PSKH1,16,PSKH1
0.291208,16,PSKH1,16,PSKH1
0.291208,16,PSKH1,16,PSKH1
0.291208,16,PSKH1,16,PSKH1
0.291208,16,PSKH1,16,PSKH1
0.291208,16,PSKH1,16,PSKH1
0.291199,16,COG7,16,COG7
0.290728,16,COX4I1,16,COX4I1
0.290728,16,COX4I1,16,COX4I1
0.290339,16,VAC14,16,VAC14
0.290339,16,VAC14,16,VAC14
0.290339,16,VAC14,16,VAC14
0.290339,16,VAC14,16,VAC14
0.290339,16,VAC14,16,VAC14
0.290205,16,VAC14,16,VAC14
0.290205,16,VAC14,16,VAC14
0.290205,16,VAC14,16,VAC14
0.290205,16,VAC14,16,VAC14
0.290205,16,VAC14,16,VAC14
0.290205,16,VAC14,16,VAC14
0.290104,16,POLR3E,16,POLR3E
0.290104,16,POLR3E,16,POLR3E
0.290104,16,POLR3E,16,POLR3E
0.290104,16,POLR3E,16,POLR3E
0.290104,16,POLR3E,16,POLR3E
0.290104,16,POLR3E,16,POLR3E
0.290104,16,POLR3E,16,POLR3E
0.290104,16,POLR3E,16,POLR3E
0.288888,16,GPR56,16,GPR56
0.288888,16,GPR56,16,GPR56
0.288888,16,GPR56,16,GPR56
0.287304,16,NUDT21,16,NUDT21
0.287304,16,NUDT21,16,NUDT21
0.287304,16,NUDT21,16,NUDT21
0.287060,16,VAC14,16,VAC14
0.286241,16,CYB5B,16,CYB5B
0.286241,16,CYB5B,16,CYB5B
0.286241,16,CYB5B,16,CYB5B
0.286241,16,CYB5B,16,CYB5B
0.286241,16,CYB5B,16,CYB5B
0.284334,16,HSBP1,16,HSBP1
0.284259,16,ZCCHC14,16,ZCCHC14
0.284259,16,ZCCHC14,16,ZCCHC14
0.284259,16,ZCCHC14,16,ZCCHC14
0.284116,16,HSBP1,16,HSBP1
0.279533,16,THUMPD1,16,THUMPD1
0.278887,16,CES2,16,CES2
0.278887,16,CES2,16,CES2
0.278115,16,NUTF2,16,NUTF2
0.278115,16,NUTF2,16,NUTF2
0.278115,16,NUTF2,16,NUTF2
0.278115,16,NUTF2,16,NUTF2
0.277141,16,ZCCHC14,16,ZCCHC14
0.277141,16,ZCCHC14,16,ZCCHC14
0.277141,16,ZCCHC14,16,ZCCHC14
0.277141,16,ZCCHC14,16,ZCCHC14
0.277141,16,ZCCHC14,16,ZCCHC14
0.277141,16,ZCCHC14,16,ZCCHC14
0.277141,16,ZCCHC14,16,ZCCHC14
0.277141,16,ZCCHC14,16,ZCCHC14
0.277141,16,ZCCHC14,16,ZCCHC14
0.277141,16,ZCCHC14,16,ZCCHC14
0.275193,16,RPL13,16,RPL13
0.271977,16,ST3GAL2,16,ST3GAL2
0.271977,16,ST3GAL2,16,ST3GAL2
0.271977,16,ST3GAL2,16,ST3GAL2
0.271977,16,ST3GAL2,16,ST3GAL2
0.271977,16,ST3GAL2,16,ST3GAL2
0.271220,16,ST3GAL2,16,ST3GAL2
0.271002,16,PRR14,16,PRR14
0.270743,16,STUB1,16,STUB1
0.270743,16,STUB1,16,STUB1
0.270251,16,CTCF,16,CTCF
0.270251,16,CTCF,16,CTCF
0.270251,16,CTCF,16,CTCF
0.270251,16,CTCF,16,CTCF
0.270251,16,CTCF,16,CTCF
0.270251,16,CTCF,16,CTCF
0.270251,16,CTCF,16,CTCF
0.270251,16,CTCF,16,CTCF
0.270251,16,CTCF,16,CTCF
0.270251,16,CTCF,16,CTCF
0.270251,16,CTCF,16,CTCF
0.269239,16,ZNF500,16,ZNF500
0.269239,16,ZNF500,16,ZNF500
0.269239,16,ZNF500,16,ZNF500
0.269211,16,ZNF276,16,ZNF276
0.269211,16,ZNF276,16,ZNF276
0.269211,16,ZNF276,16,ZNF276
0.267779,16,C16orf61,16,C16orf61
0.267602,16,GSPT1,16,GSPT1
0.267602,16,GSPT1,16,GSPT1
0.267602,16,GSPT1,16,GSPT1
0.267602,16,GSPT1,16,GSPT1
0.267602,16,GSPT1,16,GSPT1
0.267442,16,C16orf61,16,C16orf61
0.267442,16,C16orf61,16,C16orf61
0.267442,16,C16orf61,16,C16orf61
0.266880,16,ZNF276,16,ZNF276
0.265880,16,C16orf57,16,C16orf57
0.265880,16,C16orf57,16,C16orf57
0.265880,16,C16orf57,16,C16orf57
0.265880,16,C16orf57,16,C16orf57
0.264095,16,ZC3H7A,16,ZC3H7A
0.263552,16,GSPT1,16,GSPT1
0.263552,16,GSPT1,16,GSPT1
0.263552,16,GSPT1,16,GSPT1
0.263552,16,GSPT1,16,GSPT1
0.263552,16,GSPT1,16,GSPT1
0.262941,16,ZC3H7A,16,ZC3H7A
0.262941,16,ZC3H7A,16,ZC3H7A
0.262941,16,ZC3H7A,16,ZC3H7A
0.258850,16,RPL13,16,RPL13
0.257272,16,MGRN1,16,MGRN1
0.256920,16,SF3B3,16,SF3B3
0.256920,16,SF3B3,16,SF3B3
0.256694,16,GINS3,16,GINS3
0.256694,16,GINS3,16,GINS3
0.254546,16,XPO6,16,XPO6
0.254311,16,KCTD5,16,KCTD5
0.254311,16,KCTD5,16,KCTD5
0.254311,16,KCTD5,16,KCTD5
0.253641,16,SF3B3,16,SF3B3
0.253641,16,SF3B3,16,SF3B3
0.253641,16,SF3B3,16,SF3B3
0.251412,16,MGRN1,16,MGRN1
0.249609,16,GLG1,16,GLG1
0.249609,16,GLG1,16,GLG1
0.249447,16,HMOX2,16,HMOX2
0.249447,16,HMOX2,16,HMOX2
0.249447,16,HMOX2,16,HMOX2
0.249447,16,HMOX2,16,HMOX2
0.248978,16,GLG1,16,GLG1
0.248978,16,GLG1,16,GLG1
0.248978,16,GLG1,16,GLG1
0.248978,16,GLG1,16,GLG1
0.248978,16,GLG1,16,GLG1
0.248978,16,GLG1,16,GLG1
0.248978,16,GLG1,16,GLG1
0.248978,16,GLG1,16,GLG1
0.248978,16,GLG1,16,GLG1
0.248978,16,GLG1,16,GLG1
0.248978,16,GLG1,16,GLG1
0.248879,16,XPO6,16,XPO6
0.746229,17,GOSR1,17,GOSR1
0.746229,17,GOSR1,17,GOSR1
0.746229,17,GOSR1,17,GOSR1
0.746229,17,GOSR1,17,GOSR1
0.746229,17,GOSR1,17,GOSR1
0.746229,17,GOSR1,17,GOSR1
0.665662,17,GOSR1,17,GOSR1
0.665662,17,GOSR1,17,GOSR1
0.665662,17,GOSR1,17,GOSR1
0.665662,17,GOSR1,17,GOSR1
0.665662,17,GOSR1,17,GOSR1
0.665662,17,GOSR1,17,GOSR1
0.616166,17,MRPS7,17,MRPS7
0.616166,17,MRPS7,17,MRPS7
0.582870,17,KCTD2,17,KCTD2
0.582870,17,KCTD2,17,KCTD2
0.582870,17,KCTD2,17,KCTD2
0.582554,17,KCTD2,17,KCTD2
0.572673,17,NUP85,17,NUP85
0.572673,17,NUP85,17,NUP85
0.572673,17,NUP85,17,NUP85
0.572673,17,NUP85,17,NUP85
0.478219,17,APPBP2,17,APPBP2
0.478219,17,APPBP2,17,APPBP2
0.478219,17,APPBP2,17,APPBP2
0.478219,17,APPBP2,17,APPBP2
0.478219,17,APPBP2,17,APPBP2
0.478219,17,APPBP2,17,APPBP2
0.478219,17,APPBP2,17,APPBP2
0.478219,17,APPBP2,17,APPBP2
0.462746,17,TTC19,17,TTC19
0.462746,17,TTC19,17,TTC19
0.462746,17,TTC19,17,TTC19
0.462746,17,TTC19,17,TTC19
0.456421,17,APPBP2,17,APPBP2
0.455973,17,NCOR1,17,NCOR1
0.455973,17,NCOR1,17,NCOR1
0.455973,17,NCOR1,17,NCOR1
0.455846,17,NCOR1,17,NCOR1
0.455846,17,NCOR1,17,NCOR1
0.455846,17,NCOR1,17,NCOR1
0.455846,17,NCOR1,17,NCOR1
0.455846,17,NCOR1,17,NCOR1
0.452778,17,NCOR1,17,NCOR1
0.452778,17,NCOR1,17,NCOR1
0.448893,17,NPEPPS,17,NPEPPS
0.447693,17,NCOR1,17,NCOR1
0.447693,17,NCOR1,17,NCOR1
0.447693,17,NCOR1,17,NCOR1
0.446476,17,NPEPPS,17,NPEPPS
0.446476,17,NPEPPS,17,NPEPPS
0.445914,17,NCOR1,17,NCOR1
0.445914,17,NCOR1,17,NCOR1
0.445914,17,NCOR1,17,NCOR1
0.445914,17,NCOR1,17,NCOR1
0.441594,17,GABARAP,17,GABARAP
0.430878,17,NF1,17,NF1
0.420748,17,SUMO2,17,SUMO2
0.420748,17,SUMO2,17,SUMO2
0.420748,17,SUMO2,17,SUMO2
0.415834,17,ERAL1,17,ERAL1
0.415834,17,ERAL1,17,ERAL1
0.409539,17,NF1,17,NF1
0.409539,17,NF1,17,NF1
0.409539,17,NF1,17,NF1
0.407687,17,DHX40,17,DHX40
0.407687,17,DHX40,17,DHX40
0.406102,17,TRIM37,17,TRIM37
0.406102,17,TRIM37,17,TRIM37
0.406102,17,TRIM37,17,TRIM37
0.406102,17,TRIM37,17,TRIM37
0.406102,17,TRIM37,17,TRIM37
0.406102,17,TRIM37,17,TRIM37
0.406102,17,TRIM37,17,TRIM37
0.406100,17,TRIM37,17,TRIM37
0.406100,17,TRIM37,17,TRIM37
0.406100,17,TRIM37,17,TRIM37
0.405213,17,NF1,17,NF1
0.401912,17,DHX40,17,DHX40
0.401079,17,SAP30BP,17,SAP30BP
0.401079,17,SAP30BP,17,SAP30BP
0.401079,17,SAP30BP,17,SAP30BP
0.401079,17,SAP30BP,17,SAP30BP
0.401079,17,SAP30BP,17,SAP30BP
0.401079,17,SAP30BP,17,SAP30BP
0.400211,17,APPBP2,17,APPBP2
0.400211,17,APPBP2,17,APPBP2
0.400211,17,APPBP2,17,APPBP2
0.400211,17,APPBP2,17,APPBP2
0.400211,17,APPBP2,17,APPBP2
0.400211,17,APPBP2,17,APPBP2
0.400211,17,APPBP2,17,APPBP2
0.400211,17,APPBP2,17,APPBP2
0.399405,17,NF1,17,NF1
0.399405,17,NF1,17,NF1
0.399405,17,NF1,17,NF1
0.399405,17,NF1,17,NF1
0.399405,17,NF1,17,NF1
0.399405,17,NF1,17,NF1
0.398747,17,NF1,17,NF1
0.398747,17,NF1,17,NF1
0.398747,17,NF1,17,NF1
0.396530,17,PAFAH1B1,17,PAFAH1B1
0.396530,17,PAFAH1B1,17,PAFAH1B1
0.396530,17,PAFAH1B1,17,PAFAH1B1
0.396530,17,PAFAH1B1,17,PAFAH1B1
0.396530,17,PAFAH1B1,17,PAFAH1B1
0.396530,17,PAFAH1B1,17,PAFAH1B1
0.396530,17,PAFAH1B1,17,PAFAH1B1
0.396530,17,PAFAH1B1,17,PAFAH1B1
0.396530,17,PAFAH1B1,17,PAFAH1B1
0.395990,17,NF1,17,NF1
0.395990,17,NF1,17,NF1
0.395990,17,NF1,17,NF1
0.393983,17,NF1,17,NF1
0.393812,17,NPEPPS,17,NPEPPS
0.390132,17,NPEPPS,17,NPEPPS
0.390132,17,NPEPPS,17,NPEPPS
0.387956,17,NPEPPS,17,NPEPPS
0.387290,17,NF1,17,NF1
0.387290,17,NF1,17,NF1
0.387290,17,NF1,17,NF1
0.384486,17,TRIM37,17,TRIM37
0.384486,17,TRIM37,17,TRIM37
0.384486,17,TRIM37,17,TRIM37
0.383291,17,TLK2,17,TLK2
0.383291,17,TLK2,17,TLK2
0.383291,17,TLK2,17,TLK2
0.382271,17,KIAA0195,17,KIAA0195
0.382271,17,KIAA0195,17,KIAA0195
0.381223,17,RHOT1,17,RHOT1
0.381223,17,RHOT1,17,RHOT1
0.381223,17,RHOT1,17,RHOT1
0.381165,17,NF1,17,NF1
0.381165,17,NF1,17,NF1
0.381054,17,NF1,17,NF1
0.380986,17,NF1,17,NF1
0.380986,17,NF1,17,NF1
0.380960,17,TLK2,17,TLK2
0.380864,17,APPBP2,17,APPBP2
0.380830,17,TLK2,17,TLK2
0.380830,17,TLK2,17,TLK2
0.380496,17,NF1,17,NF1
0.379788,17,NF1,17,NF1
0.379449,17,KIAA0195,17,KIAA0195
0.379449,17,KIAA0195,17,KIAA0195
0.376555,17,NF1,17,NF1
0.376555,17,NF1,17,NF1
0.376482,17,NF1,17,NF1
0.376482,17,NF1,17,NF1
0.369725,17,RHOT1,17,RHOT1
0.366820,17,RHOT1,17,RHOT1
0.366820,17,RHOT1,17,RHOT1
0.366820,17,RHOT1,17,RHOT1
0.366820,17,RHOT1,17,RHOT1
0.364933,17,CBX1,17,CBX1
0.364933,17,CBX1,17,CBX1
0.364933,17,CBX1,17,CBX1
0.364933,17,CBX1,17,CBX1
0.364851,17,RPL19,17,RPL19
0.362093,17,RHOT1,17,RHOT1
0.359670,17,PRPF8,17,PRPF8
0.359670,17,PRPF8,17,PRPF8
0.359670,17,PRPF8,17,PRPF8
0.358367,17,PITPNA,17,PITPNA
0.358367,17,PITPNA,17,PITPNA
0.358367,17,PITPNA,17,PITPNA
0.358367,17,PITPNA,17,PITPNA
0.358367,17,PITPNA,17,PITPNA
0.358367,17,PITPNA,17,PITPNA
0.357240,17,TLK2,17,TLK2
0.355268,17,CRK,17,CRK
0.352355,17,NPEPPS,17,NPEPPS
0.351649,17,TLK2,17,TLK2
0.351337,17,APPBP2,17,APPBP2
0.351337,17,APPBP2,17,APPBP2
0.351337,17,APPBP2,17,APPBP2
0.351337,17,APPBP2,17,APPBP2
0.351337,17,APPBP2,17,APPBP2
0.351337,17,APPBP2,17,APPBP2
0.351337,17,APPBP2,17,APPBP2
0.351337,17,APPBP2,17,APPBP2
0.350285,17,CDC27,17,CDC27
0.350285,17,CDC27,17,CDC27
0.350285,17,CDC27,17,CDC27
0.350285,17,CDC27,17,CDC27
0.350285,17,CDC27,17,CDC27
0.350285,17,CDC27,17,CDC27
0.350285,17,CDC27,17,CDC27
0.350285,17,CDC27,17,CDC27
0.350285,17,CDC27,17,CDC27
0.347807,17,MTMR4,17,MTMR4
0.347807,17,MTMR4,17,MTMR4
0.347807,17,MTMR4,17,MTMR4
0.347288,17,MTMR4,17,MTMR4
0.345791,17,PSMD3,17,PSMD3
0.345791,17,PSMD3,17,PSMD3
0.345791,17,PSMD3,17,PSMD3
0.344685,17,MTMR4,17,MTMR4
0.344679,17,PRPF8,17,PRPF8
0.344679,17,PRPF8,17,PRPF8
0.342900,17,MTMR4,17,MTMR4
0.340886,17,CRK,17,CRK
0.340886,17,CRK,17,CRK
0.339870,17,CRK,17,CRK
0.339870,17,CRK,17,CRK
0.335880,17,ELAC2,17,ELAC2
0.335880,17,ELAC2,17,ELAC2
0.335285,17,TNFAIP1,17,TNFAIP1
0.335285,17,TNFAIP1,17,TNFAIP1
0.335285,17,TNFAIP1,17,TNFAIP1
0.335285,17,TNFAIP1,17,TNFAIP1
0.335058,17,CPD,17,CPD
0.335058,17,CPD,17,CPD
0.335058,17,CPD,17,CPD
0.335058,17,CPD,17,CPD
0.335058,17,CPD,17,CPD
0.335058,17,CPD,17,CPD
0.335058,17,CPD,17,CPD
0.335058,17,CPD,17,CPD
0.335058,17,CPD,17,CPD
0.335058,17,CPD,17,CPD
0.335058,17,CPD,17,CPD
0.335058,17,CPD,17,CPD
0.335058,17,CPD,17,CPD
0.335058,17,CPD,17,CPD
0.334344,17,PSME3,17,PSME3
0.334344,17,PSME3,17,PSME3
0.334344,17,PSME3,17,PSME3
0.334286,17,CPD,17,CPD
0.333775,17,AP2B1,17,AP2B1
0.333775,17,AP2B1,17,AP2B1
0.333775,17,AP2B1,17,AP2B1
0.333775,17,AP2B1,17,AP2B1
0.333775,17,AP2B1,17,AP2B1
0.333775,17,AP2B1,17,AP2B1
0.333775,17,AP2B1,17,AP2B1
0.333775,17,AP2B1,17,AP2B1
0.333775,17,AP2B1,17,AP2B1
0.333775,17,AP2B1,17,AP2B1
0.333775,17,AP2B1,17,AP2B1
0.333775,17,AP2B1,17,AP2B1
0.333775,17,AP2B1,17,AP2B1
0.333268,17,NKIRAS2,17,NKIRAS2
0.332820,17,APPBP2,17,APPBP2
0.331450,17,NKIRAS2,17,NKIRAS2
0.331450,17,NKIRAS2,17,NKIRAS2
0.329310,17,SUZ12,17,SUZ12
0.329310,17,SUZ12,17,SUZ12
0.329310,17,SUZ12,17,SUZ12
0.329310,17,SUZ12,17,SUZ12
0.329310,17,SUZ12,17,SUZ12
0.328918,17,ELAC2,17,ELAC2
0.328918,17,ELAC2,17,ELAC2
0.328236,17,POLDIP2,17,POLDIP2
0.328236,17,POLDIP2,17,POLDIP2
0.327218,17,NCOR1,17,NCOR1
0.327218,17,NCOR1,17,NCOR1
0.327218,17,NCOR1,17,NCOR1
0.327018,17,NCOR1,17,NCOR1
0.327018,17,NCOR1,17,NCOR1
0.327018,17,NCOR1,17,NCOR1
0.327018,17,NCOR1,17,NCOR1
0.327018,17,NCOR1,17,NCOR1
0.325477,17,CCDC56,17,CCDC56
0.324434,17,PITPNA,17,PITPNA
0.324434,17,PITPNA,17,PITPNA
0.324434,17,PITPNA,17,PITPNA
0.324434,17,PITPNA,17,PITPNA
0.324434,17,PITPNA,17,PITPNA
0.324434,17,PITPNA,17,PITPNA
0.323132,17,ZZEF1,17,ZZEF1
0.323132,17,ZZEF1,17,ZZEF1
0.323132,17,ZZEF1,17,ZZEF1
0.323132,17,ZZEF1,17,ZZEF1
0.323132,17,ZZEF1,17,ZZEF1
0.323132,17,ZZEF1,17,ZZEF1
0.323132,17,ZZEF1,17,ZZEF1
0.323132,17,ZZEF1,17,ZZEF1
0.323132,17,ZZEF1,17,ZZEF1
0.323132,17,ZZEF1,17,ZZEF1
0.323132,17,ZZEF1,17,ZZEF1
0.323132,17,ZZEF1,17,ZZEF1
0.323132,17,ZZEF1,17,ZZEF1
0.323132,17,ZZEF1,17,ZZEF1
0.323132,17,ZZEF1,17,ZZEF1
0.322750,17,NF1,17,NF1
0.321496,17,RNF167,17,RNF167
0.321496,17,RNF167,17,RNF167
0.320454,17,ACACA,17,ACACA
0.320454,17,ACACA,17,ACACA
0.320454,17,ACACA,17,ACACA
0.320454,17,ACACA,17,ACACA
0.320454,17,ACACA,17,ACACA
0.320454,17,ACACA,17,ACACA
0.320454,17,ACACA,17,ACACA
0.320454,17,ACACA,17,ACACA
0.320454,17,ACACA,17,ACACA
0.320454,17,ACACA,17,ACACA
0.320454,17,ACACA,17,ACACA
0.320121,17,GRB2,17,GRB2
0.320121,17,GRB2,17,GRB2
0.320121,17,GRB2,17,GRB2
0.320121,17,GRB2,17,GRB2
0.320121,17,GRB2,17,GRB2
0.320121,17,GRB2,17,GRB2
0.320121,17,GRB2,17,GRB2
0.320121,17,GRB2,17,GRB2
0.320121,17,GRB2,17,GRB2
0.320121,17,GRB2,17,GRB2
0.320121,17,GRB2,17,GRB2
0.317734,17,NCOR1,17,NCOR1
0.317734,17,NCOR1,17,NCOR1
0.317734,17,NCOR1,17,NCOR1
0.317386,17,ACACA,17,ACACA
0.317386,17,ACACA,17,ACACA
0.317386,17,ACACA,17,ACACA
0.317386,17,ACACA,17,ACACA
0.317088,17,LSM12,17,LSM12
0.317088,17,LSM12,17,LSM12
0.316421,17,SPAG9,17,SPAG9
0.316421,17,SPAG9,17,SPAG9
0.316113,17,SPAG9,17,SPAG9
0.316113,17,SPAG9,17,SPAG9
0.316113,17,SPAG9,17,SPAG9
0.316113,17,SPAG9,17,SPAG9
0.316113,17,SPAG9,17,SPAG9
0.316113,17,SPAG9,17,SPAG9
0.316113,17,SPAG9,17,SPAG9
0.316113,17,SPAG9,17,SPAG9
0.316113,17,SPAG9,17,SPAG9
0.316113,17,SPAG9,17,SPAG9
0.316113,17,SPAG9,17,SPAG9
0.316113,17,SPAG9,17,SPAG9
0.316113,17,SPAG9,17,SPAG9
0.316113,17,SPAG9,17,SPAG9
0.315933,17,NF1,17,NF1
0.315933,17,NF1,17,NF1
0.315866,17,NCOR1,17,NCOR1
0.315866,17,NCOR1,17,NCOR1
0.315866,17,NCOR1,17,NCOR1
0.315866,17,NCOR1,17,NCOR1
0.315727,17,NF1,17,NF1
0.315727,17,NF1,17,NF1
0.315727,17,NF1,17,NF1
0.314749,17,NF1,17,NF1
0.314373,17,RPA1,17,RPA1
0.314373,17,RPA1,17,RPA1
0.314373,17,RPA1,17,RPA1
0.314373,17,RPA1,17,RPA1
0.314373,17,RPA1,17,RPA1
0.314373,17,RPA1,17,RPA1
0.314373,17,RPA1,17,RPA1
0.314373,17,RPA1,17,RPA1
0.311501,17,NPEPPS,17,NPEPPS
0.311450,17,NPEPPS,17,NPEPPS
0.310941,17,ACACA,17,ACACA
0.310941,17,ACACA,17,ACACA
0.310941,17,ACACA,17,ACACA
0.310941,17,ACACA,17,ACACA
0.310941,17,ACACA,17,ACACA
0.310941,17,ACACA,17,ACACA
0.310784,17,LSM12,17,LSM12
0.310784,17,LSM12,17,LSM12
0.310784,17,LSM12,17,LSM12
0.309360,17,NF1,17,NF1
0.309360,17,NF1,17,NF1
0.309360,17,NF1,17,NF1
0.309244,17,MTMR4,17,MTMR4
0.309244,17,MTMR4,17,MTMR4
0.309244,17,MTMR4,17,MTMR4
0.308743,17,ACACA,17,ACACA
0.308743,17,ACACA,17,ACACA
0.308743,17,ACACA,17,ACACA
0.308743,17,ACACA,17,ACACA
0.308743,17,ACACA,17,ACACA
0.308743,17,ACACA,17,ACACA
0.308743,17,ACACA,17,ACACA
0.308743,17,ACACA,17,ACACA
0.308743,17,ACACA,17,ACACA
0.308743,17,ACACA,17,ACACA
0.308743,17,ACACA,17,ACACA
0.308743,17,ACACA,17,ACACA
0.308515,17,CLTC,17,CLTC
0.308515,17,CLTC,17,CLTC
0.308515,17,CLTC,17,CLTC
0.308515,17,CLTC,17,CLTC
0.308515,17,CLTC,17,CLTC
0.308515,17,CLTC,17,CLTC
0.308515,17,CLTC,17,CLTC
0.308515,17,CLTC,17,CLTC
0.308515,17,CLTC,17,CLTC
0.307959,17,NF1,17,NF1
0.307782,17,MTMR4,17,MTMR4
0.307763,17,CPD,17,CPD
0.307763,17,CPD,17,CPD
0.307763,17,CPD,17,CPD
0.307763,17,CPD,17,CPD
0.307763,17,CPD,17,CPD
0.307763,17,CPD,17,CPD
0.307763,17,CPD,17,CPD
0.307763,17,CPD,17,CPD
0.307763,17,CPD,17,CPD
0.307763,17,CPD,17,CPD
0.307763,17,CPD,17,CPD
0.307763,17,CPD,17,CPD
0.307763,17,CPD,17,CPD
0.307763,17,CPD,17,CPD
0.307087,17,ACACA,17,ACACA
0.306872,17,DDX5,17,DDX5
0.306872,17,DDX5,17,DDX5
0.306408,17,NF1,17,NF1
0.306279,17,NF1,17,NF1
0.306279,17,NF1,17,NF1
0.306279,17,NF1,17,NF1
0.306279,17,NF1,17,NF1
0.306279,17,NF1,17,NF1
0.306279,17,NF1,17,NF1
0.306137,17,CPD,17,CPD
0.305655,17,NPEPPS,17,NPEPPS
0.305546,17,NPEPPS,17,NPEPPS
0.305527,17,NF1,17,NF1
0.305527,17,NF1,17,NF1
0.305362,17,ACACA,17,ACACA
0.304837,17,UTP6,17,UTP6
0.304837,17,UTP6,17,UTP6
0.304837,17,UTP6,17,UTP6
0.304837,17,UTP6,17,UTP6
0.304837,17,UTP6,17,UTP6
0.304774,17,EIF1,17,EIF1
0.304558,17,MTMR4,17,MTMR4
0.303811,17,EIF1,17,EIF1
0.303247,17,NF1,17,NF1
0.303247,17,NF1,17,NF1
0.302972,17,NF1,17,NF1
0.302972,17,NF1,17,NF1
0.302972,17,NF1,17,NF1
0.302903,17,NCOR1,17,NCOR1
0.302903,17,NCOR1,17,NCOR1
0.302158,17,MTMR4,17,MTMR4
0.301931,17,EIF1,17,EIF1
0.301836,17,NF1,17,NF1
0.300019,17,NF1,17,NF1
0.300019,17,NF1,17,NF1
0.300019,17,NF1,17,NF1
0.298605,17,PRPSAP1,17,PRPSAP1
0.298605,17,PRPSAP1,17,PRPSAP1
0.298605,17,PRPSAP1,17,PRPSAP1
0.298605,17,PRPSAP1,17,PRPSAP1
0.298605,17,PRPSAP1,17,PRPSAP1
0.298045,17,NF1,17,NF1
0.296401,17,ALDH3A2,17,ALDH3A2
0.296401,17,ALDH3A2,17,ALDH3A2
0.296401,17,ALDH3A2,17,ALDH3A2
0.296401,17,ALDH3A2,17,ALDH3A2
0.295989,17,NF1,17,NF1
0.295989,17,NF1,17,NF1
0.295713,17,NPLOC4,17,NPLOC4
0.295713,17,NPLOC4,17,NPLOC4
0.295713,17,NPLOC4,17,NPLOC4
0.295713,17,NPLOC4,17,NPLOC4
0.295713,17,NPLOC4,17,NPLOC4
0.295207,17,NF1,17,NF1
0.295207,17,NF1,17,NF1
0.294482,17,CDC27,17,CDC27
0.294482,17,CDC27,17,CDC27
0.294482,17,CDC27,17,CDC27
0.294482,17,CDC27,17,CDC27
0.294482,17,CDC27,17,CDC27
0.294482,17,CDC27,17,CDC27
0.294482,17,CDC27,17,CDC27
0.294482,17,CDC27,17,CDC27
0.294482,17,CDC27,17,CDC27
0.293879,17,NBR1,17,NBR1
0.293879,17,NBR1,17,NBR1
0.293879,17,NBR1,17,NBR1
0.290919,17,PITPNA,17,PITPNA
0.290919,17,PITPNA,17,PITPNA
0.290919,17,PITPNA,17,PITPNA
0.290919,17,PITPNA,17,PITPNA
0.290919,17,PITPNA,17,PITPNA
0.290919,17,PITPNA,17,PITPNA
0.290347,17,NPLOC4,17,NPLOC4
0.290347,17,NPLOC4,17,NPLOC4
0.290347,17,NPLOC4,17,NPLOC4
0.290347,17,NPLOC4,17,NPLOC4
0.289577,17,BLMH,17,BLMH
0.288585,17,C17orf71,17,C17orf71
0.286421,17,C17orf63,17,C17orf63
0.285354,17,BLMH,17,BLMH
0.284620,17,C17orf63,17,C17orf63
0.284620,17,C17orf63,17,C17orf63
0.284620,17,C17orf63,17,C17orf63
0.284449,17,C17orf63,17,C17orf63
0.283686,17,FN3KRP,17,FN3KRP
0.283686,17,FN3KRP,17,FN3KRP
0.280930,17,DERL2,17,DERL2
0.280930,17,DERL2,17,DERL2
0.280930,17,DERL2,17,DERL2
0.280926,17,ACLY,17,ACLY
0.280870,17,NBR1,17,NBR1
0.280870,17,NBR1,17,NBR1
0.280597,17,SLC35B1,17,SLC35B1
0.279822,17,ACLY,17,ACLY
0.279439,17,MINK1,17,MINK1
0.279439,17,MINK1,17,MINK1
0.279439,17,MINK1,17,MINK1
0.279439,17,MINK1,17,MINK1
0.279439,17,MINK1,17,MINK1
0.279439,17,MINK1,17,MINK1
0.279439,17,MINK1,17,MINK1
0.279439,17,MINK1,17,MINK1
0.279439,17,MINK1,17,MINK1
0.278764,17,MYH10,17,MYH10
0.278764,17,MYH10,17,MYH10
0.278764,17,MYH10,17,MYH10
0.278764,17,MYH10,17,MYH10
0.278764,17,MYH10,17,MYH10
0.278764,17,MYH10,17,MYH10
0.278764,17,MYH10,17,MYH10
0.278764,17,MYH10,17,MYH10
0.278764,17,MYH10,17,MYH10
0.278764,17,MYH10,17,MYH10
0.278764,17,MYH10,17,MYH10
0.278764,17,MYH10,17,MYH10
0.278764,17,MYH10,17,MYH10
0.278764,17,MYH10,17,MYH10
0.277401,17,DNAJC7,17,DNAJC7
0.277401,17,DNAJC7,17,DNAJC7
0.277401,17,DNAJC7,17,DNAJC7
0.277401,17,DNAJC7,17,DNAJC7
0.277401,17,DNAJC7,17,DNAJC7
0.277401,17,DNAJC7,17,DNAJC7
0.277401,17,DNAJC7,17,DNAJC7
0.277401,17,DNAJC7,17,DNAJC7
0.276577,17,C17orf63,17,C17orf63
0.276577,17,C17orf63,17,C17orf63
0.276577,17,C17orf63,17,C17orf63
0.276221,17,BLMH,17,BLMH
0.276221,17,BLMH,17,BLMH
0.275123,17,CPD,17,CPD
0.275123,17,CPD,17,CPD
0.275123,17,CPD,17,CPD
0.275123,17,CPD,17,CPD
0.275123,17,CPD,17,CPD
0.275123,17,CPD,17,CPD
